run_id,map_type,map_name,map_size,obstacle_ratio,task_id,start,goal,optimal_length,algorithm,success,timeout,path_length,turn_count,expanded_nodes,preprocess_ms,search_ms,postprocess_ms,total_ms,capped_total_ms,collision_free
beta_tuning,dao,brc503d,257x320,0.1810,13,"199,21","203,210",193.142136,weighted_1.2,True,False,196.455844,19,231,0.0000,1.8624,0.0000,1.8624,1.8624,True
beta_tuning,dao,brc503d,257x320,0.1810,13,"199,21","203,210",193.142136,improved_ours,True,False,190.430080,8,423,0.0000,5.0672,1.7400,6.8072,6.8072,True
beta_tuning,dao,brc503d,257x320,0.1810,13,"199,21","203,210",193.142136,ablation_no_adapt,True,False,190.391136,6,949,0.0000,14.6239,1.9524,16.5763,16.5763,True
beta_tuning,dao,brc503d,257x320,0.1810,13,"199,21","203,210",193.142136,ablation_no_smooth,True,False,202.012193,30,423,0.0000,4.6508,0.0000,4.6508,4.6508,True
beta_tuning,dao,brc503d,257x320,0.1810,14,"136,50","46,161",193.468037,dijkstra,True,False,193.468037,28,30742,0.0000,195.6494,0.0000,195.6494,195.6494,True
beta_tuning,dao,brc503d,257x320,0.1810,14,"136,50","46,161",193.468037,astar_euclidean,True,False,193.468037,28,5526,0.0000,36.7057,0.0000,36.7057,36.7057,True
beta_tuning,dao,brc503d,257x320,0.1810,14,"136,50","46,161",193.468037,astar_octile,True,False,193.468037,10,4103,0.0000,28.1705,0.0000,28.1705,28.1705,True
beta_tuning,dao,brc503d,257x320,0.1810,14,"136,50","46,161",193.468037,weighted_1.2,True,False,193.468037,10,3907,0.0000,34.4571,0.0000,34.4571,34.4571,True
beta_tuning,dao,brc503d,257x320,0.1810,14,"136,50","46,161",193.468037,improved_ours,True,False,186.067066,12,3708,0.0000,38.6955,1.2074,39.9029,39.9029,True
beta_tuning,dao,brc503d,257x320,0.1810,14,"136,50","46,161",193.468037,ablation_no_adapt,True,False,188.445382,5,4103,0.0000,27.8989,1.9101,29.8090,29.8090,True
beta_tuning,dao,brc503d,257x320,0.1810,14,"136,50","46,161",193.468037,ablation_no_smooth,True,False,197.811183,37,3708,0.0000,45.8637,0.0000,45.8637,45.8637,True
beta_tuning,dao,brc503d,257x320,0.1810,15,"65,256","41,77",194.455844,dijkstra,True,False,194.455844,9,22363,0.0000,142.4335,0.0000,142.4335,142.4335,True
beta_tuning,dao,brc503d,257x320,0.1810,15,"65,256","41,77",194.455844,astar_euclidean,True,False,194.455844,15,1154,0.0000,7.4147,0.0000,7.4147,7.4147,True
beta_tuning,dao,brc503d,257x320,0.1810,15,"65,256","41,77",194.455844,astar_octile,True,False,194.455844,14,704,0.0000,5.3056,0.0000,5.3056,5.3056,True
beta_tuning,dao,brc503d,257x320,0.1810,15,"65,256","41,77",194.455844,weighted_1.2,True,False,196.112698,21,315,0.0000,2.3387,0.0000,2.3387,2.3387,True
beta_tuning,dao,brc503d,257x320,0.1810,15,"65,256","41,77",194.455844,improved_ours,True,False,195.553397,8,721,0.0000,7.4952,8.0209,15.5162,15.5162,True
beta_tuning,dao,brc503d,257x320,0.1810,15,"65,256","41,77",194.455844,ablation_no_adapt,True,False,191.162763,5,704,0.0000,5.5440,2.0220,7.5660,7.5660,True
beta_tuning,dao,brc503d,257x320,0.1810,15,"65,256","41,77",194.455844,ablation_no_smooth,True,False,208.840620,35,721,0.0000,7.5500,0.0000,7.5500,7.5500,True
beta_tuning,dao,brc503d,257x320,0.1810,16,"53,217","82,42",194.468037,dijkstra,True,False,194.468037,13,31398,0.0000,198.7637,0.0000,198.7637,198.7637,True
beta_tuning,dao,brc503d,257x320,0.1810,16,"53,217","82,42",194.468037,astar_euclidean,True,False,194.468037,59,5077,0.0000,32.7710,0.0000,32.7710,32.7710,True
beta_tuning,dao,brc503d,257x320,0.1810,16,"53,217","82,42",194.468037,astar_octile,True,False,194.468037,15,2995,0.0000,23.0048,0.0000,23.0048,23.0048,True
beta_tuning,dao,brc503d,257x320,0.1810,16,"53,217","82,42",194.468037,weighted_1.2,True,False,203.338095,59,3361,0.0000,36.4795,0.0000,36.4795,36.4795,True
beta_tuning,dao,brc503d,257x320,0.1810,16,"53,217","82,42",194.468037,improved_ours,True,False,191.420554,19,3508,0.0000,42.2221,1.0196,43.2416,43.2416,True
beta_tuning,dao,brc503d,257x320,0.1810,16,"53,217","82,42",194.468037,ablation_no_adapt,True,False,186.606832,7,2995,0.0000,23.0269,1.5257,24.5526,24.5526,True
beta_tuning,dao,brc503d,257x320,0.1810,16,"53,217","82,42",194.468037,ablation_no_smooth,True,False,211.237590,66,3508,0.0000,47.1526,0.0000,47.1526,47.1526,True
beta_tuning,dao,brc503d,257x320,0.1810,17,"5,234","57,61",194.539105,dijkstra,True,False,194.539105,9,27085,0.0000,172.9165,0.0000,172.9165,172.9165,True
beta_tuning,dao,brc503d,257x320,0.1810,17,"5,234","57,61",194.539105,astar_euclidean,True,False,194.539105,25,6829,0.0000,47.6455,0.0000,47.6455,47.6455,True
beta_tuning,dao,brc503d,257x320,0.1810,17,"5,234","57,61",194.539105,astar_octile,True,False,194.539105,7,5643,0.0000,54.0288,0.0000,54.0288,54.0288,True
beta_tuning,dao,brc503d,257x320,0.1810,17,"5,234","57,61",194.539105,weighted_1.2,True,False,202.823376,29,1624,0.0000,12.5481,0.0000,12.5481,12.5481,True
beta_tuning,dao,brc503d,257x320,0.1810,17,"5,234","57,61",194.539105,improved_ours,True,False,187.611582,3,241,0.0000,3.1228,2.0692,5.1919,5.1919,True
beta_tuning,dao,brc503d,257x320,0.1810,17,"5,234","57,61",194.539105,ablation_no_adapt,True,False,188.337310,3,5643,0.0000,47.7922,2.5392,50.3314,50.3314,True
beta_tuning,dao,brc503d,257x320,0.1810,17,"5,234","57,61",194.539105,ablation_no_smooth,True,False,194.539105,10,241,0.0000,3.3739,0.0000,3.3739,3.3739,True
beta_tuning,dao,brc503d,257x320,0.1810,18,"190,180","24,147",195.509668,dijkstra,True,False,195.509668,13,16116,0.0000,99.9634,0.0000,99.9634,99.9634,True
beta_tuning,dao,brc503d,257x320,0.1810,18,"190,180","24,147",195.509668,astar_euclidean,True,False,195.509668,16,6384,0.0000,44.5828,0.0000,44.5828,44.5828,True
beta_tuning,dao,brc503d,257x320,0.1810,18,"190,180","24,147",195.509668,astar_octile,True,False,195.509668,12,4707,0.0000,44.5260,0.0000,44.5260,44.5260,True
beta_tuning,dao,brc503d,257x320,0.1810,18,"190,180","24,147",195.509668,weighted_1.2,True,False,203.894444,55,2838,0.0000,29.8639,0.0000,29.8639,29.8639,True
beta_tuning,dao,brc503d,257x320,0.1810,18,"190,180","24,147",195.509668,improved_ours,True,False,192.978229,14,2812,0.0000,34.4982,1.3770,35.8752,35.8752,True
beta_tuning,dao,brc503d,257x320,0.1810,18,"190,180","24,147",195.509668,ablation_no_adapt,True,False,189.874578,7,4707,0.0000,39.7094,1.6867,41.3961,41.3961,True
beta_tuning,dao,brc503d,257x320,0.1810,18,"190,180","24,147",195.509668,ablation_no_smooth,True,False,216.722871,70,2812,0.0000,41.2719,0.0000,41.2719,41.2719,True
beta_tuning,dao,brc503d,257x320,0.1810,19,"41,43","207,108",196.237590,dijkstra,True,False,196.237590,13,29707,0.0000,191.4141,0.0000,191.4141,191.4141,True
beta_tuning,dao,brc503d,257x320,0.1810,19,"41,43","207,108",196.237590,astar_euclidean,True,False,196.237590,67,5850,0.0000,42.4322,0.0000,42.4322,42.4322,True
beta_tuning,dao,brc503d,257x320,0.1810,19,"41,43","207,108",196.237590,astar_octile,True,False,196.237590,13,3745,0.0000,26.1452,0.0000,26.1452,26.1452,True
beta_tuning,dao,brc503d,257x320,0.1810,19,"41,43","207,108",196.237590,weighted_1.2,True,False,200.379726,43,928,0.0000,15.2865,0.0000,15.2865,15.2865,True
