run_id,map_type,map_name,obstacle_ratio,task_id,start,goal,optimal_length,algorithm,success,path_length,turn_count,expanded_nodes,runtime_ms,collision_free
exp_v1,dao,brc100d,0.8768,43,"191,340","174,338",17.828427,improved_ours,True,17.117243,0,18,0.2903,True
exp_v1,dao,brc100d,0.8768,43,"191,340","174,338",17.828427,ablation_no_adapt,True,17.117243,0,18,0.1721,True
exp_v1,dao,brc100d,0.8768,43,"191,340","174,338",17.828427,ablation_no_smooth,True,17.828427,3,18,0.2730,True
exp_v1,dao,brc100d,0.8768,44,"202,346","217,354",18.313709,dijkstra,True,18.313708,3,748,4.5898,True
exp_v1,dao,brc100d,0.8768,44,"202,346","217,354",18.313709,astar_euclidean,True,18.313708,12,82,0.6144,True
exp_v1,dao,brc100d,0.8768,44,"202,346","217,354",18.313709,astar_octile,True,18.313708,5,72,0.5899,True
exp_v1,dao,brc100d,0.8768,44,"202,346","217,354",18.313709,weighted_1.2,True,18.313708,1,16,0.1681,True
exp_v1,dao,brc100d,0.8768,44,"202,346","217,354",18.313709,improved_ours,True,17.000000,0,16,0.3102,True
exp_v1,dao,brc100d,0.8768,44,"202,346","217,354",18.313709,ablation_no_adapt,True,17.000000,0,72,0.5602,True
exp_v1,dao,brc100d,0.8768,44,"202,346","217,354",18.313709,ablation_no_smooth,True,18.313708,1,16,0.3036,True
exp_v1,dao,brc100d,0.8768,45,"287,227","276,214",17.556349,dijkstra,True,17.556349,1,810,5.1257,True
exp_v1,dao,brc100d,0.8768,45,"287,227","276,214",17.556349,astar_euclidean,True,17.556349,3,40,0.3193,True
exp_v1,dao,brc100d,0.8768,45,"287,227","276,214",17.556349,astar_octile,True,17.556349,2,28,0.2561,True
exp_v1,dao,brc100d,0.8768,45,"287,227","276,214",17.556349,weighted_1.2,True,17.556349,1,14,0.1468,True
exp_v1,dao,brc100d,0.8768,45,"287,227","276,214",17.556349,improved_ours,True,17.029386,0,14,0.2702,True
exp_v1,dao,brc100d,0.8768,45,"287,227","276,214",17.556349,ablation_no_adapt,True,17.029386,0,28,0.2585,True
exp_v1,dao,brc100d,0.8768,45,"287,227","276,214",17.556349,ablation_no_smooth,True,17.556349,1,14,0.2593,True
exp_v1,dao,brc100d,0.8768,46,"226,101","237,114",19.313709,dijkstra,True,19.313708,5,378,2.1826,True
exp_v1,dao,brc100d,0.8768,46,"226,101","237,114",19.313709,astar_euclidean,True,19.313708,12,72,0.4838,True
exp_v1,dao,brc100d,0.8768,46,"226,101","237,114",19.313709,astar_octile,True,19.313708,8,63,0.4691,True
exp_v1,dao,brc100d,0.8768,46,"226,101","237,114",19.313709,weighted_1.2,True,19.313708,3,31,0.2811,True
exp_v1,dao,brc100d,0.8768,46,"226,101","237,114",19.313709,improved_ours,True,17.888544,1,37,0.4314,True
exp_v1,dao,brc100d,0.8768,46,"226,101","237,114",19.313709,ablation_no_adapt,True,17.888544,1,63,0.4930,True
exp_v1,dao,brc100d,0.8768,46,"226,101","237,114",19.313709,ablation_no_smooth,True,19.313708,6,37,0.4288,True
exp_v1,dao,brc100d,0.8768,47,"266,114","256,101",17.142136,dijkstra,True,17.142136,1,770,4.9612,True
exp_v1,dao,brc100d,0.8768,47,"266,114","256,101",17.142136,astar_euclidean,True,17.142136,2,45,0.3572,True
exp_v1,dao,brc100d,0.8768,47,"266,114","256,101",17.142136,astar_octile,True,17.142136,2,37,0.3287,True
exp_v1,dao,brc100d,0.8768,47,"266,114","256,101",17.142136,weighted_1.2,True,17.142136,2,14,0.1393,True
exp_v1,dao,brc100d,0.8768,47,"266,114","256,101",17.142136,improved_ours,True,16.401219,0,14,0.2655,True
exp_v1,dao,brc100d,0.8768,47,"266,114","256,101",17.142136,ablation_no_adapt,True,16.401219,0,37,0.3235,True
exp_v1,dao,brc100d,0.8768,47,"266,114","256,101",17.142136,ablation_no_smooth,True,17.142136,2,14,0.2665,True
exp_v1,dao,brc100d,0.8768,48,"304,204","300,188",17.656854,dijkstra,True,17.656854,3,839,5.3024,True
exp_v1,dao,brc100d,0.8768,48,"304,204","300,188",17.656854,astar_euclidean,True,17.656854,4,58,0.4222,True
exp_v1,dao,brc100d,0.8768,48,"304,204","300,188",17.656854,astar_octile,True,17.656854,5,20,0.1772,True
exp_v1,dao,brc100d,0.8768,48,"304,204","300,188",17.656854,weighted_1.2,True,17.656854,3,22,0.1965,True
exp_v1,dao,brc100d,0.8768,48,"304,204","300,188",17.656854,improved_ours,True,16.492423,0,18,0.2705,True
exp_v1,dao,brc100d,0.8768,48,"304,204","300,188",17.656854,ablation_no_adapt,True,16.492423,0,20,0.1749,True
exp_v1,dao,brc100d,0.8768,48,"304,204","300,188",17.656854,ablation_no_smooth,True,18.485281,5,18,0.2695,True
exp_v1,dao,brc100d,0.8768,49,"286,223","271,235",19.970563,dijkstra,True,19.970563,3,1031,6.5424,True
exp_v1,dao,brc100d,0.8768,49,"286,223","271,235",19.970563,astar_euclidean,True,19.970563,4,57,0.4417,True
exp_v1,dao,brc100d,0.8768,49,"286,223","271,235",19.970563,astar_octile,True,19.970563,3,45,0.4268,True
exp_v1,dao,brc100d,0.8768,49,"286,223","271,235",19.970563,weighted_1.2,True,19.970563,1,16,0.1845,True
exp_v1,dao,brc100d,0.8768,49,"286,223","271,235",19.970563,improved_ours,True,19.209373,0,16,0.3023,True
exp_v1,dao,brc100d,0.8768,49,"286,223","271,235",19.970563,ablation_no_adapt,True,19.209373,0,45,0.4427,True
exp_v1,dao,brc100d,0.8768,49,"286,223","271,235",19.970563,ablation_no_smooth,True,19.970563,1,16,0.3007,True
exp_v1,dao,brc101d,0.8782,0,"332,86","329,88",3.828427,dijkstra,True,3.828427,1,38,0.3070,True
exp_v1,dao,brc101d,0.8782,0,"332,86","329,88",3.828427,astar_euclidean,True,3.828427,2,4,0.0360,True
exp_v1,dao,brc101d,0.8782,0,"332,86","329,88",3.828427,astar_octile,True,3.828427,2,4,0.0424,True
exp_v1,dao,brc101d,0.8782,0,"332,86","329,88",3.828427,weighted_1.2,True,3.828427,1,4,0.0397,True
exp_v1,dao,brc101d,0.8782,0,"332,86","329,88",3.828427,improved_ours,True,3.605551,0,4,0.0807,True
exp_v1,dao,brc101d,0.8782,0,"332,86","329,88",3.828427,ablation_no_adapt,True,3.605551,0,4,0.0392,True
exp_v1,dao,brc101d,0.8782,0,"332,86","329,88",3.828427,ablation_no_smooth,True,3.828427,1,4,0.1006,True
exp_v1,dao,brc101d,0.8782,1,"341,172","344,170",3.828427,dijkstra,True,3.828427,1,44,0.2819,True
exp_v1,dao,brc101d,0.8782,1,"341,172","344,170",3.828427,astar_euclidean,True,3.828427,2,4,0.0382,True
exp_v1,dao,brc101d,0.8782,1,"341,172","344,170",3.828427,astar_octile,True,3.828427,2,4,0.0379,True
exp_v1,dao,brc101d,0.8782,1,"341,172","344,170",3.828427,weighted_1.2,True,3.828427,1,4,0.0376,True
exp_v1,dao,brc101d,0.8782,1,"341,172","344,170",3.828427,improved_ours,True,3.605551,0,4,0.0744,True
exp_v1,dao,brc101d,0.8782,1,"341,172","344,170",3.828427,ablation_no_adapt,True,3.605551,0,4,0.0398,True
exp_v1,dao,brc101d,0.8782,1,"341,172","344,170",3.828427,ablation_no_smooth,True,3.828427,1,4,0.0905,True
exp_v1,dao,brc101d,0.8782,2,"196,186","196,188",2.000000,dijkstra,True,2.000000,0,11,0.0734,True
exp_v1,dao,brc101d,0.8782,2,"196,186","196,188",2.000000,astar_euclidean,True,2.000000,0,3,0.0236,True
exp_v1,dao,brc101d,0.8782,2,"196,186","196,188",2.000000,astar_octile,True,2.000000,0,3,0.0256,True
exp_v1,dao,brc101d,0.8782,2,"196,186","196,188",2.000000,weighted_1.2,True,2.000000,0,3,0.0246,True
exp_v1,dao,brc101d,0.8782,2,"196,186","196,188",2.000000,improved_ours,True,2.000000,0,3,0.0696,True
exp_v1,dao,brc101d,0.8782,2,"196,186","196,188",2.000000,ablation_no_adapt,True,2.000000,0,3,0.0398,True
exp_v1,dao,brc101d,0.8782,2,"196,186","196,188",2.000000,ablation_no_smooth,True,2.000000,0,3,0.0726,True
exp_v1,dao,brc101d,0.8782,3,"276,15","275,14",1.414214,dijkstra,True,1.414214,0,6,0.0497,True
exp_v1,dao,brc101d,0.8782,3,"276,15","275,14",1.414214,astar_euclidean,True,1.414214,0,2,0.0133,True
exp_v1,dao,brc101d,0.8782,3,"276,15","275,14",1.414214,astar_octile,True,1.414214,0,2,0.0160,True
exp_v1,dao,brc101d,0.8782,3,"276,15","275,14",1.414214,weighted_1.2,True,1.414214,0,2,0.0145,True
exp_v1,dao,brc101d,0.8782,3,"276,15","275,14",1.414214,improved_ours,True,1.414214,0,2,0.0348,True
exp_v1,dao,brc101d,0.8782,3,"276,15","275,14",1.414214,ablation_no_adapt,True,1.414214,0,2,0.0160,True
exp_v1,dao,brc101d,0.8782,3,"276,15","275,14",1.414214,ablation_no_smooth,True,1.414214,0,2,0.0316,True
exp_v1,dao,brc101d,0.8782,4,"359,103","358,104",1.414214,dijkstra,True,1.414214,0,7,0.0563,True
exp_v1,dao,brc101d,0.8782,4,"359,103","358,104",1.414214,astar_euclidean,True,1.414214,0,2,0.0130,True
exp_v1,dao,brc101d,0.8782,4,"359,103","358,104",1.414214,astar_octile,True,1.414214,0,2,0.0158,True
exp_v1,dao,brc101d,0.8782,4,"359,103","358,104",1.414214,weighted_1.2,True,1.414214,0,2,0.0147,True
exp_v1,dao,brc101d,0.8782,4,"359,103","358,104",1.414214,improved_ours,True,1.414214,0,2,0.0334,True
exp_v1,dao,brc101d,0.8782,4,"359,103","358,104",1.414214,ablation_no_adapt,True,1.414214,0,2,0.0162,True
exp_v1,dao,brc101d,0.8782,4,"359,103","358,104",1.414214,ablation_no_smooth,True,1.414214,0,2,0.0313,True
exp_v1,dao,brc101d,0.8782,5,"591,146","592,144",2.414214,dijkstra,True,2.414214,1,18,0.1281,True
exp_v1,dao,brc101d,0.8782,5,"591,146","592,144",2.414214,astar_euclidean,True,2.414214,1,3,0.0354,True
exp_v1,dao,brc101d,0.8782,5,"591,146","592,144",2.414214,astar_octile,True,2.414214,1,3,0.0278,True
exp_v1,dao,brc101d,0.8782,5,"591,146","592,144",2.414214,weighted_1.2,True,2.414214,1,3,0.0269,True
exp_v1,dao,brc101d,0.8782,5,"591,146","592,144",2.414214,improved_ours,True,2.236068,0,3,0.0535,True
exp_v1,dao,brc101d,0.8782,5,"591,146","592,144",2.414214,ablation_no_adapt,True,2.236068,0,3,0.0273,True
exp_v1,dao,brc101d,0.8782,5,"591,146","592,144",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0912,True
exp_v1,dao,brc101d,0.8782,6,"281,17","279,16",2.414214,dijkstra,True,2.414214,1,14,0.1294,True
exp_v1,dao,brc101d,0.8782,6,"281,17","279,16",2.414214,astar_euclidean,True,2.414214,1,3,0.0231,True
exp_v1,dao,brc101d,0.8782,6,"281,17","279,16",2.414214,astar_octile,True,2.414214,1,3,0.0270,True
exp_v1,dao,brc101d,0.8782,6,"281,17","279,16",2.414214,weighted_1.2,True,2.414214,1,3,0.0263,True
exp_v1,dao,brc101d,0.8782,6,"281,17","279,16",2.414214,improved_ours,True,2.236068,0,3,0.0544,True
exp_v1,dao,brc101d,0.8782,6,"281,17","279,16",2.414214,ablation_no_adapt,True,2.236068,0,3,0.0333,True
exp_v1,dao,brc101d,0.8782,6,"281,17","279,16",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0517,True
exp_v1,dao,brc101d,0.8782,7,"498,308","500,307",2.414214,dijkstra,True,2.414214,1,16,0.0968,True
exp_v1,dao,brc101d,0.8782,7,"498,308","500,307",2.414214,astar_euclidean,True,2.414214,1,4,0.0287,True
exp_v1,dao,brc101d,0.8782,7,"498,308","500,307",2.414214,astar_octile,True,2.414214,1,4,0.0334,True
exp_v1,dao,brc101d,0.8782,7,"498,308","500,307",2.414214,weighted_1.2,True,2.414214,1,3,0.0258,True
exp_v1,dao,brc101d,0.8782,7,"498,308","500,307",2.414214,improved_ours,True,2.236068,0,3,0.0527,True
exp_v1,dao,brc101d,0.8782,7,"498,308","500,307",2.414214,ablation_no_adapt,True,2.236068,0,4,0.0341,True
exp_v1,dao,brc101d,0.8782,7,"498,308","500,307",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0598,True
exp_v1,dao,brc101d,0.8782,8,"129,189","129,192",3.000000,dijkstra,True,3.000000,0,28,0.2888,True
exp_v1,dao,brc101d,0.8782,8,"129,189","129,192",3.000000,astar_euclidean,True,3.000000,0,4,0.0321,True
exp_v1,dao,brc101d,0.8782,8,"129,189","129,192",3.000000,astar_octile,True,3.000000,0,4,0.0378,True
exp_v1,dao,brc101d,0.8782,8,"129,189","129,192",3.000000,weighted_1.2,True,3.000000,0,4,0.0344,True
exp_v1,dao,brc101d,0.8782,8,"129,189","129,192",3.000000,improved_ours,True,3.000000,0,4,0.0641,True
exp_v1,dao,brc101d,0.8782,8,"129,189","129,192",3.000000,ablation_no_adapt,True,3.000000,0,4,0.0415,True
exp_v1,dao,brc101d,0.8782,8,"129,189","129,192",3.000000,ablation_no_smooth,True,3.000000,0,4,0.0619,True
exp_v1,dao,brc101d,0.8782,9,"452,177","450,178",2.414214,dijkstra,True,2.414214,1,15,0.1017,True
exp_v1,dao,brc101d,0.8782,9,"452,177","450,178",2.414214,astar_euclidean,True,2.414214,1,3,0.0227,True
exp_v1,dao,brc101d,0.8782,9,"452,177","450,178",2.414214,astar_octile,True,2.414214,1,3,0.0267,True
exp_v1,dao,brc101d,0.8782,9,"452,177","450,178",2.414214,weighted_1.2,True,2.414214,1,3,0.0269,True
exp_v1,dao,brc101d,0.8782,9,"452,177","450,178",2.414214,improved_ours,True,2.236068,0,3,0.0538,True
exp_v1,dao,brc101d,0.8782,9,"452,177","450,178",2.414214,ablation_no_adapt,True,2.236068,0,3,0.0273,True
exp_v1,dao,brc101d,0.8782,9,"452,177","450,178",2.414214,ablation_no_smooth,True,2.414214,1,3,0.0525,True
exp_v1,dao,brc101d,0.8782,10,"274,8","280,10",6.828427,dijkstra,True,6.828427,1,86,0.5752,True
exp_v1,dao,brc101d,0.8782,10,"274,8","280,10",6.828427,astar_euclidean,True,6.828427,3,15,0.1171,True
exp_v1,dao,brc101d,0.8782,10,"274,8","280,10",6.828427,astar_octile,True,6.828427,1,15,0.1288,True
exp_v1,dao,brc101d,0.8782,10,"274,8","280,10",6.828427,weighted_1.2,True,6.828427,1,7,0.0672,True
exp_v1,dao,brc101d,0.8782,10,"274,8","280,10",6.828427,improved_ours,True,6.324555,0,7,0.1184,True
exp_v1,dao,brc101d,0.8782,10,"274,8","280,10",6.828427,ablation_no_adapt,True,6.324555,0,15,0.1987,True
exp_v1,dao,brc101d,0.8782,10,"274,8","280,10",6.828427,ablation_no_smooth,True,6.828427,1,7,0.1566,True
exp_v1,dao,brc101d,0.8782,11,"447,262","443,268",7.656854,dijkstra,True,7.656854,1,157,1.0415,True
exp_v1,dao,brc101d,0.8782,11,"447,262","443,268",7.656854,astar_euclidean,True,7.656854,3,10,0.0905,True
exp_v1,dao,brc101d,0.8782,11,"447,262","443,268",7.656854,astar_octile,True,7.656854,1,7,0.0739,True
exp_v1,dao,brc101d,0.8782,11,"447,262","443,268",7.656854,weighted_1.2,True,7.656854,1,7,0.0698,True
exp_v1,dao,brc101d,0.8782,11,"447,262","443,268",7.656854,improved_ours,True,7.211103,0,7,0.1307,True
exp_v1,dao,brc101d,0.8782,11,"447,262","443,268",7.656854,ablation_no_adapt,True,7.211103,0,7,0.0734,True
exp_v1,dao,brc101d,0.8782,11,"447,262","443,268",7.656854,ablation_no_smooth,True,7.656854,1,7,0.1971,True
exp_v1,dao,brc101d,0.8782,12,"266,266","260,267",6.414214,dijkstra,True,6.414214,1,114,0.7242,True
exp_v1,dao,brc101d,0.8782,12,"266,266","260,267",6.414214,astar_euclidean,True,6.414214,1,7,0.0582,True
exp_v1,dao,brc101d,0.8782,12,"266,266","260,267",6.414214,astar_octile,True,6.414214,1,7,0.0715,True
exp_v1,dao,brc101d,0.8782,12,"266,266","260,267",6.414214,weighted_1.2,True,6.414214,1,7,0.0661,True
exp_v1,dao,brc101d,0.8782,12,"266,266","260,267",6.414214,improved_ours,True,6.082763,0,7,0.1159,True
exp_v1,dao,brc101d,0.8782,12,"266,266","260,267",6.414214,ablation_no_adapt,True,6.082763,0,7,0.0649,True
exp_v1,dao,brc101d,0.8782,12,"266,266","260,267",6.414214,ablation_no_smooth,True,6.414214,1,7,0.1156,True
exp_v1,dao,brc101d,0.8782,13,"574,223","578,224",4.414214,dijkstra,True,4.414214,1,60,0.3732,True
exp_v1,dao,brc101d,0.8782,13,"574,223","578,224",4.414214,astar_euclidean,True,4.414214,1,8,0.0624,True
exp_v1,dao,brc101d,0.8782,13,"574,223","578,224",4.414214,astar_octile,True,4.414214,1,8,0.1085,True
exp_v1,dao,brc101d,0.8782,13,"574,223","578,224",4.414214,weighted_1.2,True,4.414214,1,5,0.0736,True
exp_v1,dao,brc101d,0.8782,13,"574,223","578,224",4.414214,improved_ours,True,4.123106,0,5,0.0859,True
exp_v1,dao,brc101d,0.8782,13,"574,223","578,224",4.414214,ablation_no_adapt,True,4.123106,0,8,0.0690,True
exp_v1,dao,brc101d,0.8782,13,"574,223","578,224",4.414214,ablation_no_smooth,True,4.414214,1,5,0.0862,True
exp_v1,dao,brc101d,0.8782,14,"327,175","323,175",4.000000,dijkstra,True,4.000000,0,46,0.2818,True
exp_v1,dao,brc101d,0.8782,14,"327,175","323,175",4.000000,astar_euclidean,True,4.000000,0,5,0.0404,True
exp_v1,dao,brc101d,0.8782,14,"327,175","323,175",4.000000,astar_octile,True,4.000000,0,5,0.0453,True
exp_v1,dao,brc101d,0.8782,14,"327,175","323,175",4.000000,weighted_1.2,True,4.000000,0,5,0.0435,True
exp_v1,dao,brc101d,0.8782,14,"327,175","323,175",4.000000,improved_ours,True,4.000000,0,5,0.0887,True
exp_v1,dao,brc101d,0.8782,14,"327,175","323,175",4.000000,ablation_no_adapt,True,4.000000,0,5,0.0720,True
exp_v1,dao,brc101d,0.8782,14,"327,175","323,175",4.000000,ablation_no_smooth,True,4.000000,0,5,0.0872,True
exp_v1,dao,brc101d,0.8782,15,"302,255","297,260",7.071068,dijkstra,True,7.071068,0,84,0.5134,True
exp_v1,dao,brc101d,0.8782,15,"302,255","297,260",7.071068,astar_euclidean,True,7.071068,0,6,0.0523,True
exp_v1,dao,brc101d,0.8782,15,"302,255","297,260",7.071068,astar_octile,True,7.071068,0,6,0.0607,True
exp_v1,dao,brc101d,0.8782,15,"302,255","297,260",7.071068,weighted_1.2,True,7.071068,0,6,0.0581,True
exp_v1,dao,brc101d,0.8782,15,"302,255","297,260",7.071068,improved_ours,True,7.071068,0,6,0.1535,True
exp_v1,dao,brc101d,0.8782,15,"302,255","297,260",7.071068,ablation_no_adapt,True,7.071068,0,6,0.0770,True
exp_v1,dao,brc101d,0.8782,15,"302,255","297,260",7.071068,ablation_no_smooth,True,7.071068,0,6,0.1059,True
exp_v1,dao,brc101d,0.8782,16,"279,11","283,12",4.414214,dijkstra,True,4.414214,1,61,0.4156,True
exp_v1,dao,brc101d,0.8782,16,"279,11","283,12",4.414214,astar_euclidean,True,4.414214,1,8,0.0619,True
exp_v1,dao,brc101d,0.8782,16,"279,11","283,12",4.414214,astar_octile,True,4.414214,1,8,0.0667,True
exp_v1,dao,brc101d,0.8782,16,"279,11","283,12",4.414214,weighted_1.2,True,4.414214,1,5,0.0468,True
exp_v1,dao,brc101d,0.8782,16,"279,11","283,12",4.414214,improved_ours,True,4.123106,0,5,0.1328,True
exp_v1,dao,brc101d,0.8782,16,"279,11","283,12",4.414214,ablation_no_adapt,True,4.123106,0,8,0.0743,True
exp_v1,dao,brc101d,0.8782,16,"279,11","283,12",4.414214,ablation_no_smooth,True,4.414214,1,5,0.0831,True
exp_v1,dao,brc101d,0.8782,17,"277,289","283,287",6.828427,dijkstra,True,6.828427,1,88,0.5470,True
exp_v1,dao,brc101d,0.8782,17,"277,289","283,287",6.828427,astar_euclidean,True,6.828427,4,15,0.1295,True
exp_v1,dao,brc101d,0.8782,17,"277,289","283,287",6.828427,astar_octile,True,6.828427,3,15,0.1457,True
exp_v1,dao,brc101d,0.8782,17,"277,289","283,287",6.828427,weighted_1.2,True,6.828427,1,7,0.0678,True
exp_v1,dao,brc101d,0.8782,17,"277,289","283,287",6.828427,improved_ours,True,6.324555,0,7,0.1228,True
exp_v1,dao,brc101d,0.8782,17,"277,289","283,287",6.828427,ablation_no_adapt,True,6.324555,0,15,0.1371,True
exp_v1,dao,brc101d,0.8782,17,"277,289","283,287",6.828427,ablation_no_smooth,True,6.828427,2,7,0.1186,True
exp_v1,dao,brc101d,0.8782,18,"375,203","379,201",4.828427,dijkstra,True,4.828427,1,67,0.4514,True
exp_v1,dao,brc101d,0.8782,18,"375,203","379,201",4.828427,astar_euclidean,True,4.828427,3,9,0.0841,True
exp_v1,dao,brc101d,0.8782,18,"375,203","379,201",4.828427,astar_octile,True,4.828427,3,9,0.0846,True
exp_v1,dao,brc101d,0.8782,18,"375,203","379,201",4.828427,weighted_1.2,True,4.828427,1,5,0.0485,True
exp_v1,dao,brc101d,0.8782,18,"375,203","379,201",4.828427,improved_ours,True,4.472136,0,5,0.0949,True
exp_v1,dao,brc101d,0.8782,18,"375,203","379,201",4.828427,ablation_no_adapt,True,4.472136,0,9,0.0817,True
exp_v1,dao,brc101d,0.8782,18,"375,203","379,201",4.828427,ablation_no_smooth,True,4.828427,1,5,0.0872,True
exp_v1,dao,brc101d,0.8782,19,"441,278","440,271",7.414214,dijkstra,True,7.414214,1,146,0.9958,True
exp_v1,dao,brc101d,0.8782,19,"441,278","440,271",7.414214,astar_euclidean,True,7.414214,2,8,0.0686,True
exp_v1,dao,brc101d,0.8782,19,"441,278","440,271",7.414214,astar_octile,True,7.414214,1,8,0.0779,True
exp_v1,dao,brc101d,0.8782,19,"441,278","440,271",7.414214,weighted_1.2,True,7.414214,1,8,0.0740,True
exp_v1,dao,brc101d,0.8782,19,"441,278","440,271",7.414214,improved_ours,True,7.071068,0,8,0.1957,True
exp_v1,dao,brc101d,0.8782,19,"441,278","440,271",7.414214,ablation_no_adapt,True,7.071068,0,8,0.0773,True
exp_v1,dao,brc101d,0.8782,19,"441,278","440,271",7.414214,ablation_no_smooth,True,7.414214,1,8,0.1305,True
exp_v1,dao,brc101d,0.8782,20,"278,20","286,23",9.242641,dijkstra,True,9.242641,2,168,1.1097,True
exp_v1,dao,brc101d,0.8782,20,"278,20","286,23",9.242641,astar_euclidean,True,9.242641,4,21,0.1605,True
exp_v1,dao,brc101d,0.8782,20,"278,20","286,23",9.242641,astar_octile,True,9.242641,4,14,0.1199,True
exp_v1,dao,brc101d,0.8782,20,"278,20","286,23",9.242641,weighted_1.2,True,9.242641,1,9,0.0811,True
exp_v1,dao,brc101d,0.8782,20,"278,20","286,23",9.242641,improved_ours,True,8.544004,0,9,0.1496,True
exp_v1,dao,brc101d,0.8782,20,"278,20","286,23",9.242641,ablation_no_adapt,True,8.544004,0,14,0.1182,True
exp_v1,dao,brc101d,0.8782,20,"278,20","286,23",9.242641,ablation_no_smooth,True,9.242641,1,9,0.1430,True
exp_v1,dao,brc101d,0.8782,21,"428,114","420,118",9.656854,dijkstra,True,9.656854,3,165,1.0783,True
exp_v1,dao,brc101d,0.8782,21,"428,114","420,118",9.656854,astar_euclidean,True,9.656854,6,19,0.1490,True
exp_v1,dao,brc101d,0.8782,21,"428,114","420,118",9.656854,astar_octile,True,9.656854,3,12,0.1156,True
exp_v1,dao,brc101d,0.8782,21,"428,114","420,118",9.656854,weighted_1.2,True,9.656854,1,9,0.0887,True
exp_v1,dao,brc101d,0.8782,21,"428,114","420,118",9.656854,improved_ours,True,8.944272,0,9,0.1832,True
exp_v1,dao,brc101d,0.8782,21,"428,114","420,118",9.656854,ablation_no_adapt,True,8.944272,0,12,0.1136,True
exp_v1,dao,brc101d,0.8782,21,"428,114","420,118",9.656854,ablation_no_smooth,True,9.656854,1,9,0.1559,True
exp_v1,dao,brc101d,0.8782,22,"383,227","378,236",11.071068,dijkstra,True,11.071068,3,347,2.3209,True
exp_v1,dao,brc101d,0.8782,22,"383,227","378,236",11.071068,astar_euclidean,True,11.071068,7,28,0.2654,True
exp_v1,dao,brc101d,0.8782,22,"383,227","378,236",11.071068,astar_octile,True,11.071068,1,10,0.1065,True
exp_v1,dao,brc101d,0.8782,22,"383,227","378,236",11.071068,weighted_1.2,True,11.071068,1,10,0.1001,True
exp_v1,dao,brc101d,0.8782,22,"383,227","378,236",11.071068,improved_ours,True,10.295630,0,10,0.1826,True
exp_v1,dao,brc101d,0.8782,22,"383,227","378,236",11.071068,ablation_no_adapt,True,10.295630,0,10,0.1328,True
exp_v1,dao,brc101d,0.8782,22,"383,227","378,236",11.071068,ablation_no_smooth,True,11.071068,1,10,0.1747,True
exp_v1,dao,brc101d,0.8782,23,"539,151","547,157",10.485281,dijkstra,True,10.485281,1,240,1.5153,True
exp_v1,dao,brc101d,0.8782,23,"539,151","547,157",10.485281,astar_euclidean,True,10.485281,2,23,0.1866,True
exp_v1,dao,brc101d,0.8782,23,"539,151","547,157",10.485281,astar_octile,True,10.485281,3,21,0.1783,True
exp_v1,dao,brc101d,0.8782,23,"539,151","547,157",10.485281,weighted_1.2,True,10.485281,1,9,0.0927,True
exp_v1,dao,brc101d,0.8782,23,"539,151","547,157",10.485281,improved_ours,True,10.000000,0,9,0.2124,True
exp_v1,dao,brc101d,0.8782,23,"539,151","547,157",10.485281,ablation_no_adapt,True,10.000000,0,21,0.1845,True
exp_v1,dao,brc101d,0.8782,23,"539,151","547,157",10.485281,ablation_no_smooth,True,10.485281,1,9,0.1640,True
exp_v1,dao,brc101d,0.8782,24,"251,230","245,236",8.485281,dijkstra,True,8.485281,0,102,0.6482,True
exp_v1,dao,brc101d,0.8782,24,"251,230","245,236",8.485281,astar_euclidean,True,8.485281,0,7,0.0635,True
exp_v1,dao,brc101d,0.8782,24,"251,230","245,236",8.485281,astar_octile,True,8.485281,0,7,0.0770,True
exp_v1,dao,brc101d,0.8782,24,"251,230","245,236",8.485281,weighted_1.2,True,8.485281,0,7,0.0697,True
exp_v1,dao,brc101d,0.8782,24,"251,230","245,236",8.485281,improved_ours,True,8.485281,0,7,0.1297,True
exp_v1,dao,brc101d,0.8782,24,"251,230","245,236",8.485281,ablation_no_adapt,True,8.485281,0,7,0.0719,True
exp_v1,dao,brc101d,0.8782,24,"251,230","245,236",8.485281,ablation_no_smooth,True,8.485281,0,7,0.1247,True
exp_v1,dao,brc101d,0.8782,25,"533,155","541,150",10.071068,dijkstra,True,10.071068,1,215,1.3615,True
exp_v1,dao,brc101d,0.8782,25,"533,155","541,150",10.071068,astar_euclidean,True,10.071068,5,26,0.2049,True
exp_v1,dao,brc101d,0.8782,25,"533,155","541,150",10.071068,astar_octile,True,10.071068,1,24,0.2107,True
exp_v1,dao,brc101d,0.8782,25,"533,155","541,150",10.071068,weighted_1.2,True,10.071068,1,9,0.0899,True
exp_v1,dao,brc101d,0.8782,25,"533,155","541,150",10.071068,improved_ours,True,9.433981,0,9,0.1813,True
exp_v1,dao,brc101d,0.8782,25,"533,155","541,150",10.071068,ablation_no_adapt,True,9.433981,0,24,0.2095,True
exp_v1,dao,brc101d,0.8782,25,"533,155","541,150",10.071068,ablation_no_smooth,True,10.071068,3,9,0.1637,True
exp_v1,dao,brc101d,0.8782,26,"553,156","550,148",9.242641,dijkstra,True,9.242641,2,209,1.3269,True
exp_v1,dao,brc101d,0.8782,26,"553,156","550,148",9.242641,astar_euclidean,True,9.242641,4,18,0.1375,True
